Id,Prediction
r4071_c148,5.0
r4071_c205,4.0
r4071_c215,5.0
r4071_c216,5.0
r4071_c228,4.0
r4071_c331,5.0
r4071_c338,1.0
r4071_c347,3.0
r4071_c384,5.0
r4071_c474,3.0
r4071_c476,5.0
r4071_c480,5.0
r4071_c497,5.0
r4071_c536,5.0
r4071_c577,5.0
r4071_c613,1.0
r4071_c642,5.0
r4071_c648,5.0
r4071_c680,5.0
r4071_c683,2.0
r4071_c697,5.0
r4071_c733,2.0
r4072_c19,3.0
r4072_c32,3.0
r4072_c161,4.0
r4072_c168,4.0
r4072_c170,5.0
r4072_c251,5.0
r4072_c322,5.0
r4072_c417,3.0
r4072_c605,5.0
r4072_c661,5.0
r4072_c759,4.0
r4072_c765,4.0
r4072_c817,4.0
r4072_c823,3.0
r4072_c980,4.0
r4073_c478,4.0
r4073_c608,5.0
r4073_c631,5.0
r4073_c654,4.0
r4073_c677,2.0
r4073_c705,4.0
r4073_c779,4.0
r4073_c792,5.0
r4073_c827,3.0
r4073_c996,3.0
r4074_c295,4.0
r4074_c669,4.0
r4075_c148,5.0
r4075_c216,3.0
r4075_c425,2.0
r4075_c645,4.0
r4075_c876,3.0
r4076_c186,4.0
r4076_c552,3.0
r4076_c706,4.0
r4076_c810,3.0
r4076_c825,3.0
r4077_c228,3.0
r4077_c320,4.0
r4077_c684,4.0
r4077_c778,5.0
r4077_c854,4.0
r4078_c19,3.0
r4078_c26,4.0
r4078_c66,4.0
r4078_c87,5.0
r4078_c100,3.0
r4078_c173,3.0
r4078_c200,2.0
r4078_c212,3.0
r4078_c318,5.0
r4078_c399,5.0
r4078_c425,2.0
r4078_c433,4.0
r4078_c484,5.0
r4078_c524,3.0
r4078_c570,4.0
r4078_c661,3.0
r4078_c663,4.0
r4078_c670,5.0
r4078_c686,4.0
r4078_c716,5.0
r4078_c746,4.0
r4078_c747,3.0
r4078_c809,3.0
r4078_c825,5.0
r4078_c978,5.0
r4079_c106,5.0
r4079_c237,4.0
r4079_c689,4.0
r4079_c752,3.0
r4080_c8,4.0
r4080_c26,5.0
r4080_c318,5.0
r4080_c332,5.0
r4080_c348,5.0
r4080_c486,4.0
r4080_c554,5.0
r4080_c616,5.0
r4080_c662,4.0
r4080_c704,4.0
r4080_c746,4.0
r4080_c765,4.0
r4080_c768,3.0
r4080_c867,4.0
r4081_c59,3.0
r4081_c206,5.0
r4081_c233,4.0
r4081_c596,5.0
r4081_c775,4.0
r4081_c997,3.0
r4082_c57,4.0
r4082_c308,4.0
r4082_c367,5.0
r4083_c141,3.0
r4083_c228,4.0
r4083_c311,5.0
r4083_c402,4.0
r4083_c499,5.0
r4083_c546,4.0
r4083_c604,5.0
r4083_c631,5.0
r4083_c719,4.0
r4083_c765,3.0
r4083_c794,5.0
r4083_c939,2.0
r4084_c120,3.0
r4084_c122,2.0
r4084_c144,3.0
r4084_c156,5.0
r4084_c214,5.0
r4084_c304,3.0
r4084_c494,2.0
r4084_c527,3.0
r4084_c556,5.0
r4084_c573,5.0
r4084_c580,4.0
r4084_c608,5.0
r4084_c618,5.0
r4084_c662,3.0
r4084_c663,5.0
r4084_c683,5.0
r4084_c873,2.0
r4084_c886,5.0
r4085_c324,4.0
r4085_c412,4.0
r4085_c491,3.0
r4085_c670,4.0
r4085_c718,3.0
r4085_c800,4.0
r4085_c816,3.0
r4085_c832,4.0
r4085_c870,4.0
r4085_c898,5.0
r4085_c982,5.0
r4086_c581,3.0
r4086_c615,5.0
r4086_c659,5.0
r4086_c689,5.0
r4086_c703,4.0
r4086_c736,4.0
r4086_c988,2.0
r4087_c8,5.0
r4087_c29,1.0
r4087_c203,3.0
r4087_c308,2.0
r4087_c353,3.0
r4087_c380,2.0
r4087_c486,3.0
r4087_c562,3.0
r4087_c596,5.0
r4087_c599,5.0
r4087_c676,5.0
r4087_c731,5.0
r4087_c785,5.0
r4087_c886,2.0
r4087_c1000,4.0
r4088_c127,3.0
r4088_c301,5.0
r4088_c602,5.0
r4088_c631,5.0
r4088_c662,5.0
r4088_c797,3.0
r4088_c824,4.0
r4088_c997,1.0
r4089_c102,4.0
r4089_c168,2.0
r4089_c193,5.0
r4089_c249,5.0
r4089_c423,2.0
r4089_c553,5.0
r4089_c779,5.0
r4089_c951,4.0
r4090_c24,4.0
r4090_c124,3.0
r4090_c171,1.0
r4090_c182,5.0
r4090_c183,2.0
r4090_c198,4.0
r4090_c246,2.0
r4090_c272,3.0
r4090_c349,5.0
r4090_c377,3.0
r4090_c406,3.0
r4090_c495,5.0
r4090_c518,2.0
r4090_c534,5.0
r4090_c571,4.0
r4090_c586,2.0
r4090_c592,3.0
r4090_c706,3.0
r4090_c900,2.0
r4091_c117,3.0
r4091_c131,3.0
r4091_c426,5.0
r4091_c471,5.0
r4091_c596,5.0
r4091_c650,3.0
r4092_c106,5.0
r4092_c131,3.0
r4092_c256,5.0
r4092_c333,4.0
r4092_c412,5.0
r4092_c719,4.0
r4093_c124,3.0
r4093_c148,5.0
r4093_c399,4.0
r4093_c482,5.0
r4093_c534,2.0
r4093_c631,5.0
r4094_c60,5.0
r4094_c191,5.0
r4094_c285,5.0
r4094_c425,4.0
r4094_c554,3.0
r4094_c599,5.0
r4094_c658,4.0
r4095_c4,5.0
r4095_c43,3.0
r4095_c60,5.0
r4095_c124,4.0
r4095_c148,3.0
r4095_c173,4.0
r4095_c208,4.0
r4095_c216,4.0
r4095_c416,5.0
r4095_c457,4.0
r4095_c573,3.0
r4095_c652,3.0
r4095_c689,5.0
r4095_c878,4.0
r4096_c141,1.0
r4096_c191,5.0
r4096_c207,3.0
r4096_c313,3.0
r4096_c416,3.0
r4096_c617,4.0
r4096_c652,3.0
r4096_c755,4.0
r4096_c776,3.0
r4097_c6,5.0
r4097_c246,5.0
r4097_c322,5.0
r4097_c369,4.0
r4097_c433,3.0
r4097_c494,4.0
r4097_c534,4.0
r4097_c553,4.0
r4097_c620,4.0
r4097_c746,5.0
r4097_c805,5.0
r4097_c874,3.0
r4098_c61,5.0
r4098_c88,1.0
r4098_c102,5.0
r4098_c145,3.0
r4098_c216,5.0
r4098_c220,4.0
r4098_c250,1.0
r4098_c284,2.0
r4098_c287,4.0
r4098_c380,3.0
r4098_c475,5.0
r4098_c511,4.0
r4098_c563,4.0
r4098_c599,5.0
r4098_c672,4.0
r4098_c688,3.0
r4098_c689,5.0
r4098_c725,3.0
r4098_c759,4.0
r4098_c796,4.0
r4098_c874,5.0
r4098_c885,3.0
r4098_c901,2.0
r4098_c987,5.0
r4098_c999,3.0
r4099_c46,5.0
r4099_c324,3.0
r4099_c544,4.0
r4099_c599,4.0
r4099_c785,5.0
r4100_c4,5.0
r4100_c72,5.0
r4100_c82,4.0
r4100_c90,2.0
r4100_c95,5.0
r4100_c100,4.0
r4100_c183,5.0
r4100_c337,4.0
r4100_c400,3.0
r4100_c412,3.0
r4100_c413,5.0
r4100_c471,5.0
r4100_c503,4.0
r4100_c592,4.0
r4100_c694,4.0
r4100_c721,2.0
r4100_c757,3.0
r4101_c161,4.0
r4101_c208,4.0
r4101_c242,4.0
r4101_c285,5.0
r4101_c337,4.0
r4101_c445,3.0
r4101_c699,3.0
r4101_c736,3.0
r4101_c964,4.0
r4102_c4,3.0
r4102_c17,3.0
r4102_c45,5.0
r4102_c247,4.0
r4102_c301,4.0
r4102_c595,5.0
r4102_c597,1.0
r4102_c631,4.0
r4102_c745,2.0
r4102_c789,4.0
r4103_c84,5.0
r4103_c86,3.0
r4103_c257,5.0
r4103_c258,4.0
r4103_c260,5.0
r4103_c283,3.0
r4103_c330,3.0
r4103_c426,2.0
r4103_c457,5.0
r4103_c471,5.0
r4103_c499,4.0
r4103_c640,3.0
r4103_c647,5.0
r4103_c683,5.0
r4103_c876,5.0
r4103_c915,5.0
r4104_c141,5.0
r4104_c668,3.0
r4104_c818,2.0
r4104_c883,3.0
r4104_c978,3.0
r4105_c59,5.0
r4105_c60,5.0
r4105_c200,5.0
r4105_c237,2.0
r4105_c269,5.0
r4105_c284,3.0
r4105_c391,3.0
r4105_c486,4.0
r4105_c606,5.0
r4105_c663,4.0
r4105_c743,3.0
r4105_c783,3.0
r4105_c786,5.0
r4105_c995,5.0
r4106_c68,5.0
r4106_c509,5.0
r4106_c669,4.0
r4106_c672,5.0
r4106_c814,3.0
r4107_c21,3.0
r4107_c46,5.0
r4107_c289,5.0
r4107_c613,3.0
r4107_c743,2.0
r4107_c788,4.0
r4107_c833,1.0
r4107_c925,5.0
r4108_c60,5.0
r4108_c193,1.0
r4108_c594,5.0
r4108_c643,3.0
r4108_c699,3.0
r4108_c789,1.0
r4108_c960,2.0
r4109_c23,4.0
r4109_c158,4.0
r4109_c182,5.0
r4109_c203,5.0
r4109_c253,5.0
r4109_c264,5.0
r4109_c351,5.0
r4109_c445,5.0
r4109_c547,5.0
r4109_c563,5.0
r4109_c597,5.0
r4109_c612,5.0
r4109_c635,5.0
r4109_c722,3.0
r4109_c763,4.0
r4109_c798,3.0
r4109_c862,5.0
r4109_c864,4.0
r4109_c980,4.0
r4109_c981,5.0
r4110_c46,5.0
r4110_c178,5.0
r4110_c235,4.0
r4110_c245,5.0
r4110_c283,5.0
r4110_c286,4.0
r4110_c426,5.0
r4110_c595,5.0
r4110_c605,5.0
r4110_c617,5.0
r4110_c620,5.0
r4110_c648,5.0
r4110_c696,4.0
r4110_c779,2.0
r4110_c964,5.0
r4110_c978,5.0
r4110_c987,3.0
r4111_c135,2.0
r4111_c156,3.0
r4111_c171,3.0
r4111_c190,3.0
r4111_c239,5.0
r4111_c313,4.0
r4111_c433,4.0
r4111_c568,3.0
r4111_c583,5.0
r4111_c683,5.0
r4111_c694,5.0
r4111_c755,4.0
r4111_c881,4.0
r4111_c987,4.0
r4112_c186,3.0
r4112_c191,4.0
r4112_c214,5.0
r4112_c252,5.0
r4112_c310,4.0
r4112_c322,5.0
r4112_c458,5.0
r4112_c620,5.0
r4112_c622,2.0
r4112_c750,3.0
r4112_c769,4.0
r4113_c2,3.0
r4113_c86,5.0
r4113_c409,4.0
r4113_c604,4.0
r4113_c632,4.0
r4113_c925,5.0
r4114_c74,3.0
r4114_c171,4.0
r4114_c248,5.0
r4114_c494,5.0
r4114_c569,4.0
r4114_c618,5.0
r4114_c638,3.0
r4114_c706,2.0
r4114_c978,3.0
r4115_c177,3.0
r4115_c240,2.0
r4115_c322,3.0
r4115_c416,4.0
r4115_c425,4.0
r4115_c549,4.0
r4115_c576,4.0
r4115_c664,4.0
r4115_c716,5.0
r4116_c40,4.0
r4116_c45,4.0
r4116_c106,5.0
r4116_c218,5.0
r4116_c426,4.0
r4116_c477,4.0
r4116_c524,1.0
r4116_c576,2.0
r4116_c633,5.0
r4116_c716,5.0
r4116_c754,5.0
r4116_c809,4.0
r4116_c913,1.0
r4116_c915,4.0
r4116_c989,3.0
r4117_c40,3.0
r4117_c61,5.0
r4117_c78,3.0
r4117_c220,4.0
r4117_c445,5.0
r4117_c450,3.0
r4117_c451,4.0
r4117_c465,3.0
r4117_c484,5.0
r4117_c488,5.0
r4117_c579,4.0
r4117_c608,5.0
r4117_c645,5.0
r4117_c654,5.0
r4117_c659,5.0
r4117_c699,2.0
r4117_c789,4.0
r4117_c877,5.0
r4117_c915,4.0
r4118_c57,3.0
r4118_c59,5.0
r4118_c68,4.0
r4118_c106,5.0
r4118_c159,4.0
r4118_c613,5.0
r4118_c672,4.0
r4119_c148,5.0
r4119_c668,3.0
r4120_c18,3.0
r4120_c117,3.0
r4120_c182,3.0
r4120_c614,5.0
r4120_c639,3.0
r4120_c647,5.0
r4120_c684,3.0
r4120_c706,2.0
r4120_c996,4.0
r4121_c61,4.0
r4121_c584,4.0
r4121_c608,5.0
r4122_c157,5.0
r4122_c321,5.0
r4122_c340,4.0
r4122_c412,5.0
r4122_c427,3.0
r4122_c459,4.0
r4122_c467,3.0
r4122_c483,4.0
r4122_c485,4.0
r4122_c548,4.0
r4122_c569,3.0
r4122_c581,5.0
r4122_c768,5.0
r4122_c772,4.0
r4123_c4,5.0
r4123_c26,5.0
r4123_c30,4.0
r4123_c38,4.0
r4123_c44,2.0
r4123_c89,4.0
r4123_c189,2.0
r4123_c246,3.0
r4123_c264,4.0
r4123_c305,3.0
r4123_c316,5.0
r4123_c369,2.0
r4123_c408,3.0
r4123_c445,4.0
r4123_c450,3.0
r4123_c472,5.0
r4123_c559,5.0
r4123_c575,2.0
r4123_c599,5.0
r4123_c618,2.0
r4123_c655,3.0
r4123_c670,4.0
r4123_c708,3.0
r4123_c722,3.0
r4123_c728,2.0
r4123_c733,2.0
r4123_c812,2.0
r4123_c852,2.0
r4123_c879,2.0
r4123_c982,1.0
r4124_c112,3.0
r4124_c571,3.0
r4124_c797,5.0
r4125_c72,4.0
r4125_c300,4.0
r4125_c320,5.0
r4125_c416,4.0
r4125_c581,5.0
r4126_c4,5.0
r4126_c15,3.0
r4126_c26,5.0
r4126_c37,4.0
r4126_c77,4.0
r4126_c95,4.0
r4126_c98,5.0
r4126_c177,4.0
r4126_c202,2.0
r4126_c216,5.0
r4126_c240,3.0
r4126_c248,2.0
r4126_c301,5.0
r4126_c312,4.0
r4126_c328,3.0
r4126_c349,5.0
r4126_c366,2.0
r4126_c370,3.0
r4126_c413,5.0
r4126_c426,5.0
r4126_c439,5.0
r4126_c440,5.0
r4126_c507,2.0
r4126_c530,3.0
r4126_c546,5.0
r4126_c594,5.0
r4126_c599,5.0
r4126_c602,4.0
r4126_c609,4.0
r4126_c617,5.0
r4126_c746,5.0
r4126_c811,3.0
r4126_c832,4.0
r4126_c878,5.0
r4126_c901,3.0
r4126_c960,1.0
r4126_c991,4.0
r4127_c21,4.0
r4127_c214,4.0
r4127_c256,5.0
r4127_c487,4.0
r4127_c488,3.0
r4127_c596,5.0
r4127_c894,3.0
r4128_c78,4.0
r4128_c186,5.0
r4128_c534,5.0
r4128_c556,5.0
r4128_c626,3.0
r4128_c737,5.0
r4129_c29,2.0
r4129_c71,5.0
r4129_c118,5.0
r4129_c122,3.0
r4129_c186,3.0
r4129_c250,5.0
r4129_c332,3.0
r4129_c474,4.0
r4129_c525,5.0
r4129_c599,4.0
r4129_c618,5.0
r4129_c673,4.0
r4129_c725,2.0
r4129_c792,2.0
r4129_c925,5.0
r4129_c982,2.0
r4130_c306,5.0
r4130_c678,5.0
r4131_c68,4.0
r4131_c84,4.0
r4131_c176,5.0
r4131_c253,4.0
r4131_c313,3.0
r4131_c546,5.0
r4131_c675,2.0
r4131_c768,3.0
r4132_c79,4.0
r4132_c232,2.0
r4132_c249,3.0
r4132_c266,4.0
r4132_c294,2.0
r4132_c300,4.0
r4132_c331,3.0
r4132_c349,2.0
r4132_c364,5.0
r4132_c382,2.0
r4132_c411,3.0
r4132_c525,5.0
r4132_c878,3.0
r4132_c925,5.0
r4133_c148,2.0
r4133_c495,4.0
r4133_c529,5.0
r4133_c814,1.0
r4133_c867,1.0
r4134_c106,5.0
r4134_c178,4.0
r4134_c206,5.0
r4134_c439,4.0
r4134_c644,5.0
r4134_c815,4.0
r4135_c257,5.0
r4135_c291,3.0
r4135_c389,4.0
r4135_c426,3.0
r4135_c523,3.0
r4135_c576,4.0
r4135_c612,5.0
r4135_c617,4.0
r4135_c677,5.0
r4135_c680,5.0
r4135_c836,1.0
r4136_c94,5.0
r4136_c257,4.0
r4136_c570,4.0
r4136_c597,5.0
r4136_c642,4.0
r4136_c659,4.0
r4136_c686,5.0
r4136_c852,4.0
r4137_c94,3.0
r4137_c317,5.0
r4137_c492,4.0
r4137_c518,3.0
r4137_c631,5.0
r4137_c660,4.0
r4137_c773,3.0
r4137_c824,1.0
r4138_c29,3.0
r4138_c46,5.0
r4138_c134,5.0
r4138_c181,3.0
r4138_c423,3.0
r4138_c732,2.0
r4139_c44,3.0
r4139_c65,4.0
r4139_c68,4.0
r4139_c90,3.0
r4139_c216,5.0
r4139_c247,4.0
r4139_c273,5.0
r4139_c307,4.0
r4139_c333,4.0
r4139_c342,4.0
r4139_c405,5.0
r4139_c492,3.0
r4139_c548,4.0
r4139_c556,2.0
r4139_c604,3.0
r4139_c653,2.0
r4139_c662,5.0
r4139_c698,4.0
r4139_c822,3.0
r4139_c845,4.0
r4139_c936,2.0
r4139_c944,4.0
r4139_c971,4.0
r4140_c22,2.0
r4140_c26,3.0
r4140_c191,4.0
r4140_c197,3.0
r4140_c257,4.0
r4140_c260,3.0
r4140_c406,4.0
r4140_c478,5.0
r4140_c518,4.0
r4140_c527,3.0
r4140_c528,3.0
r4140_c549,3.0
r4140_c571,3.0
r4140_c581,3.0
r4140_c591,4.0
r4140_c870,4.0
r4140_c936,2.0
r4141_c544,3.0
r4141_c640,4.0
r4141_c670,5.0
r4141_c684,5.0
r4141_c691,4.0
r4141_c700,4.0
r4141_c806,4.0
r4141_c825,4.0
r4141_c836,2.0
r4141_c849,3.0
r4141_c941,3.0
r4142_c51,5.0
r4142_c241,4.0
r4142_c370,4.0
r4142_c471,5.0
r4142_c595,5.0
r4142_c765,5.0
r4142_c891,1.0
r4143_c21,4.0
r4143_c22,4.0
r4143_c55,4.0
r4143_c89,4.0
r4143_c135,5.0
r4143_c182,5.0
r4143_c189,5.0
r4143_c296,3.0
r4143_c299,5.0
r4143_c326,5.0
r4143_c329,3.0
r4143_c344,5.0
r4143_c375,5.0
r4143_c439,5.0
r4143_c580,3.0
r4143_c610,5.0
r4143_c617,5.0
r4143_c620,5.0
r4143_c697,4.0
r4143_c699,3.0
r4143_c705,4.0
r4143_c727,5.0
r4143_c746,4.0
r4143_c785,5.0
r4143_c803,5.0
r4143_c829,3.0
r4143_c839,3.0
r4143_c876,1.0
r4143_c933,2.0
r4143_c952,5.0
r4143_c980,4.0
r4143_c982,3.0
r4143_c994,5.0
r4144_c8,2.0
r4144_c46,5.0
r4144_c95,3.0
r4144_c101,3.0
r4144_c206,5.0
r4144_c399,3.0
r4144_c494,3.0
r4144_c497,3.0
r4144_c722,4.0
r4144_c841,2.0
r4144_c877,3.0
r4144_c969,4.0
r4145_c32,3.0
r4145_c71,2.0
r4145_c95,3.0
r4145_c102,5.0
r4145_c149,5.0
r4145_c187,5.0
r4145_c214,5.0
r4145_c237,3.0
r4145_c257,5.0
r4145_c264,5.0
r4145_c285,3.0
r4145_c312,4.0
r4145_c338,5.0
r4145_c485,5.0
r4145_c488,5.0
r4145_c522,4.0
r4145_c645,4.0
r4145_c650,5.0
r4145_c656,5.0
r4145_c801,5.0
r4145_c822,3.0
r4145_c843,4.0
r4145_c874,5.0
r4145_c970,5.0
r4146_c5,3.0
r4146_c44,4.0
r4146_c77,4.0
r4146_c91,1.0
r4146_c94,4.0
r4146_c106,5.0
r4146_c156,5.0
r4146_c159,5.0
r4146_c200,5.0
r4146_c234,3.0
r4146_c313,4.0
r4146_c386,4.0
r4146_c471,5.0
r4146_c499,5.0
r4146_c570,5.0
r4146_c571,5.0
r4146_c641,4.0
r4146_c666,5.0
r4146_c774,4.0
r4146_c862,4.0
r4146_c866,1.0
r4146_c875,5.0
r4146_c933,5.0
r4147_c12,4.0
r4147_c69,5.0
r4147_c370,3.0
r4147_c445,5.0
r4147_c573,5.0
r4147_c805,3.0
r4147_c921,4.0
r4148_c25,3.0
r4148_c60,5.0
r4148_c117,5.0
r4148_c193,5.0
r4148_c199,3.0
r4148_c367,5.0
r4148_c384,3.0
r4148_c419,4.0
r4148_c473,5.0
r4148_c499,5.0
r4148_c518,5.0
r4148_c552,3.0
r4148_c583,5.0
r4148_c666,4.0
r4148_c699,3.0
r4148_c700,5.0
r4148_c719,5.0
r4148_c748,5.0
r4148_c775,4.0
r4148_c891,3.0
r4148_c963,4.0
r4148_c966,2.0
r4149_c72,5.0
r4149_c140,3.0
r4149_c174,4.0
r4149_c413,3.0
r4149_c487,5.0
r4149_c538,4.0
r4149_c553,5.0
r4149_c621,4.0
r4149_c657,5.0
r4149_c679,4.0
r4149_c915,5.0
r4149_c938,4.0
r4150_c55,4.0
r4150_c74,3.0
r4150_c102,2.0
r4150_c116,4.0
r4150_c200,5.0
r4150_c284,3.0
r4150_c331,2.0
r4150_c710,1.0
r4150_c774,3.0
r4150_c978,5.0
r4151_c403,4.0
r4151_c440,3.0
r4151_c486,4.0
r4151_c631,5.0
r4151_c663,5.0
r4151_c791,5.0
r4151_c792,5.0
r4151_c967,5.0
r4152_c96,4.0
r4152_c106,5.0
r4152_c160,5.0
r4152_c295,5.0
r4152_c313,4.0
r4152_c385,3.0
r4152_c435,2.0
r4152_c501,4.0
r4152_c638,5.0
r4152_c650,5.0
r4152_c668,5.0
r4152_c683,5.0
r4152_c696,4.0
r4152_c716,4.0
r4152_c815,4.0
r4152_c979,4.0
r4152_c983,4.0
r4153_c10,4.0
r4153_c65,3.0
r4153_c86,4.0
r4153_c200,4.0
r4153_c277,2.0
r4153_c534,5.0
r4153_c596,4.0
r4153_c645,5.0
r4153_c655,4.0
r4153_c679,3.0
r4154_c10,4.0
r4154_c76,4.0
r4154_c139,3.0
r4154_c158,3.0
r4154_c182,2.0
r4154_c256,4.0
r4154_c306,5.0
r4154_c352,4.0
r4154_c423,4.0
r4154_c477,5.0
r4154_c491,3.0
r4154_c695,5.0
r4154_c724,5.0
r4154_c747,4.0
r4154_c870,3.0
r4154_c925,5.0
r4154_c933,5.0
r4154_c937,3.0
r4154_c983,2.0
r4155_c219,5.0
r4155_c256,4.0
r4155_c295,4.0
r4155_c326,3.0
r4155_c689,5.0
r4156_c259,3.0
r4156_c329,3.0
r4156_c361,3.0
r4156_c982,2.0
r4157_c45,4.0
r4157_c291,4.0
r4157_c366,4.0
r4157_c388,5.0
r4157_c523,4.0
r4157_c819,3.0
r4157_c932,5.0
r4158_c136,2.0
r4158_c228,4.0
r4158_c302,5.0
r4158_c643,4.0
r4158_c691,5.0
r4158_c702,4.0
r4158_c789,4.0
r4159_c301,5.0
r4159_c316,4.0
r4159_c318,4.0
r4159_c351,5.0
r4159_c458,3.0
r4159_c619,5.0
r4159_c640,3.0
r4159_c661,4.0
r4159_c677,5.0
r4159_c773,2.0
r4159_c793,2.0
r4160_c7,3.0
r4160_c40,3.0
r4160_c117,1.0
r4160_c350,4.0
r4160_c476,2.0
r4160_c591,5.0
r4160_c779,3.0
r4160_c888,4.0
r4161_c120,5.0
r4161_c265,3.0
r4161_c394,3.0
r4161_c408,3.0
r4161_c658,5.0
r4161_c769,3.0
r4161_c794,3.0
r4161_c872,3.0
r4162_c21,5.0
r4162_c53,4.0
r4162_c156,5.0
r4162_c241,5.0
r4162_c283,4.0
r4162_c295,4.0
r4162_c302,4.0
r4162_c446,3.0
r4162_c547,5.0
r4162_c708,4.0
r4162_c737,4.0
r4163_c59,4.0
r4163_c478,3.0
r4163_c863,3.0
r4164_c235,2.0
r4164_c307,5.0
r4164_c312,5.0
r4164_c435,2.0
r4164_c482,5.0
r4164_c575,3.0
r4164_c620,5.0
r4164_c778,2.0
r4164_c796,5.0
r4164_c809,5.0
r4164_c911,3.0
r4165_c10,3.0
r4165_c20,4.0
r4165_c46,5.0
r4165_c113,5.0
r4165_c155,4.0
r4165_c182,5.0
r4165_c187,4.0
r4165_c286,3.0
r4165_c311,3.0
r4165_c318,3.0
r4165_c402,4.0
r4165_c404,3.0
r4165_c418,4.0
r4165_c455,4.0
r4165_c487,5.0
r4165_c525,5.0
r4165_c554,4.0
r4165_c576,5.0
r4165_c631,5.0
r4165_c666,3.0
r4165_c697,3.0
r4165_c716,4.0
r4165_c786,4.0
r4165_c790,2.0
r4165_c810,4.0
r4165_c847,4.0
r4165_c912,4.0
r4165_c933,5.0
r4165_c936,2.0
r4165_c937,3.0
r4165_c950,3.0
r4166_c21,5.0
r4166_c62,4.0
r4166_c78,4.0
r4166_c131,3.0
r4166_c259,3.0
r4166_c283,4.0
r4166_c668,5.0
r4166_c670,4.0
r4167_c171,4.0
r4167_c178,5.0
r4167_c772,3.0
r4168_c178,5.0
r4168_c283,3.0
r4168_c303,4.0
r4168_c384,3.0
r4168_c434,5.0
r4168_c608,5.0
r4168_c623,4.0
r4168_c782,2.0
r4168_c789,5.0
r4168_c797,4.0
r4168_c825,4.0
r4168_c827,3.0
r4168_c964,2.0
r4169_c46,5.0
r4169_c84,4.0
r4169_c131,2.0
r4169_c138,3.0
r4169_c158,3.0
r4169_c216,2.0
r4169_c297,3.0
r4169_c321,5.0
r4169_c464,3.0
r4169_c476,3.0
r4169_c517,3.0
r4169_c525,3.0
r4169_c611,4.0
r4169_c638,4.0
r4169_c695,3.0
r4169_c791,5.0
r4169_c967,3.0
r4169_c978,5.0
r4169_c984,3.0
r4170_c200,4.0
r4170_c251,5.0
r4170_c261,3.0
r4170_c361,3.0
r4170_c550,2.0
r4170_c596,5.0
r4170_c663,3.0
r4170_c755,5.0
r4170_c773,2.0
r4171_c45,4.0
r4171_c57,2.0
r4171_c59,3.0
r4171_c148,5.0
r4171_c217,5.0
r4171_c455,3.0
r4171_c502,3.0
r4171_c563,4.0
r4171_c576,3.0
r4171_c596,5.0
r4171_c601,5.0
r4171_c611,5.0
r4171_c640,5.0
r4171_c668,5.0
r4171_c862,1.0
r4171_c952,2.0
r4171_c978,5.0
r4172_c59,3.0
r4172_c86,3.0
r4172_c203,3.0
r4172_c391,1.0
r4172_c478,5.0
r4172_c689,5.0
r4172_c871,4.0
r4172_c915,5.0
r4172_c925,5.0
r4173_c98,3.0
r4173_c103,3.0
r4173_c176,5.0
r4173_c183,2.0
r4173_c412,5.0
r4173_c472,3.0
r4173_c499,5.0
r4173_c695,3.0
r4173_c771,2.0
r4173_c785,4.0
r4173_c915,5.0
r4174_c42,4.0
r4174_c78,4.0
r4174_c177,4.0
r4174_c188,4.0
r4174_c216,3.0
r4174_c298,4.0
r4174_c304,3.0
r4174_c307,5.0
r4174_c317,3.0
r4174_c402,4.0
r4174_c434,5.0
r4174_c612,3.0
r4174_c640,5.0
r4174_c692,3.0
r4174_c705,5.0
r4174_c810,4.0
r4174_c982,3.0
r4175_c134,2.0
r4175_c160,1.0
r4175_c385,3.0
r4175_c399,3.0
r4175_c453,3.0
r4175_c490,2.0
r4175_c553,3.0
r4175_c600,3.0
r4175_c612,5.0
r4175_c638,5.0
r4175_c642,3.0
r4175_c680,5.0
r4175_c685,5.0
r4175_c689,5.0
r4175_c803,3.0
r4176_c6,5.0
r4176_c251,5.0
r4176_c320,5.0
r4176_c363,4.0
r4176_c648,5.0
r4176_c660,4.0
r4176_c794,4.0
r4176_c902,4.0
r4177_c46,5.0
r4177_c162,2.0
r4177_c257,2.0
r4177_c415,5.0
r4177_c417,3.0
r4177_c497,5.0
r4177_c745,4.0
r4177_c818,4.0
r4178_c8,5.0
r4178_c178,5.0
r4178_c300,5.0
r4178_c392,3.0
r4178_c491,3.0
r4178_c688,3.0
r4178_c829,4.0
r4178_c939,3.0
r4179_c9,1.0
r4179_c62,4.0
r4179_c104,1.0
r4179_c126,1.0
r4179_c139,2.0
r4179_c210,5.0
r4179_c240,4.0
r4179_c247,4.0
r4179_c276,1.0
r4179_c283,2.0
r4179_c587,5.0
r4179_c680,3.0
r4180_c10,5.0
r4180_c65,2.0
r4180_c69,4.0
r4180_c71,3.0
r4180_c156,5.0
r4180_c160,3.0
r4180_c247,5.0
r4180_c252,2.0
r4180_c254,5.0
r4180_c293,1.0
r4180_c417,3.0
r4180_c427,5.0
r4180_c430,4.0
r4180_c444,3.0
r4180_c469,4.0
r4180_c490,3.0
r4180_c497,5.0
r4180_c523,4.0
r4180_c586,5.0
r4180_c602,5.0
r4180_c680,4.0
r4180_c752,3.0
r4180_c876,5.0
r4180_c932,4.0
r4181_c570,4.0
r4181_c643,3.0
r4182_c10,5.0
r4182_c12,4.0
r4182_c48,4.0
r4182_c60,5.0
r4182_c100,4.0
